PolicyLoss,_max_obs,_min_act,_std_adv,ValFuncLoss,_mean_obs,ExplainedVarOld,_std_act,_min_adv,_std_discrew,_MeanReward,_max_adv,Beta,Steps,KL,_max_discrew,_lr_multiplier,_max_act,_mean_act,ExplainedVarNew,PolicyEntropy,_mean_discrew,_min_discrew,_Episode,_min_obs,_mean_adv,_std_obs
-0.0028530897,1.2634189604746984,-3.4476066,0.999987229140707,0.06722303070844936,0.026275319899176384,0.7610280331136192,0.7262493,-10.760489172746611,0.32885977784303017,651.1005058919052,3.062949215538452,0.3254464285714286,4358,0.0019480144,2.1291926194668256,1.5,3.0960217,0.032323133,0.7976548498959136,2.6901062,1.365834091428908,0.013594673427003916,1320,-1.3061103236526876,-2.6086929261499778e-17,0.07680931259996286
-0.00039349563,1.4950374526663917,-3.7148852,0.9999855929665886,0.05951221455948696,0.021582672233679365,0.7900970894762369,0.71544987,-6.443246511751314,0.33129622848595636,605.2272485699465,4.019660628602992,0.21696428571428572,4012,0.000651194,2.123437499107452,1.5,3.6211758,0.019949283,0.8204505278832603,2.6878097,1.3235346341572403,0.013204249888203075,1340,-1.4574508180432346,1.7710437082754242e-17,0.07472310190648067
-0.001822451,1.3029880861032912,-3.389879,0.9999804774461868,0.02039034927092974,0.020152205329892727,0.9187703327066884,0.75775146,-5.868992212760673,0.3125455703461087,648.9373237058961,4.78991309414874,0.14464285714285716,4267,0.0006226652,2.1341729228845256,1.5,3.4590356,0.015759358,0.9355521620330477,2.6850019,1.3741939427327012,0.017437039609005948,1360,-1.528675224454661,1.3321635542725103e-17,0.07680733853784714
-0.0033918577,1.2980861005070634,-3.7006245,0.9999826902756205,0.025213922157970605,0.024889673060471726,0.8953047588511063,0.7622204,-4.8471372014240215,0.3297219964533465,693.2277275618998,5.095452043759346,0.14464285714285716,4479,0.0015216727,2.200696499717276,1.5,3.469697,0.013028687,0.9289836735069581,2.6815646,1.4439760697342512,0.01921939087766262,1380,-1.46514308137622,-5.07643838899826e-17,0.07608817850432532
-0.0016332315,1.3513852900571814,-3.5366576,0.9999791377108498,0.027156516069855224,0.029740848070364947,0.9061031512942916,0.74903613,-5.137107758521703,0.3489759079608323,736.0604836468917,5.873001304645469,0.09642857142857143,4747,0.0014088682,2.347502660288232,1.5,3.585268,0.038524114,0.9223819097655062,2.6791866,1.48845767511788,0.016726332226003233,1400,-1.2158734885110583,-4.789839381572194e-17,0.0762358291487377
-0.001793851,1.486142641075333,-3.8216138,0.999980814982705,0.03177639018711946,0.03138151010896519,0.8903751759382047,0.7667129,-4.811556217679618,0.3557754275014402,746.3452609034352,5.092208411968749,0.0642857142857143,4841,0.0011472984,2.314508603939482,1.5,3.64574,0.040710993,0.9106910458829867,2.678192,1.5069256355644571,0.01886726156142541,1420,-1.1996941032101478,-1.1742081979096884e-17,0.07968258689360558
-0.0026797883,1.2360719931908735,-3.6550975,0.9999822399227829,0.03426468805084973,0.026960584846913344,0.8830360714847525,0.7729332,-4.953733897432879,0.3379980084977208,668.095376805409,4.835950304433513,0.042857142857142864,4342,0.0011959565,2.165017809519553,1.5,3.2509441,0.024835344,0.9002802734308618,2.6772614,1.4001072134236685,0.01755551748204693,1440,-1.253084100859846,-5.2366115947312774e-17,0.07858702287238474
-0.004629859,1.4295140116167628,-3.7541642,0.9999785784582861,0.0213942575826355,0.028335913433710575,0.920358130636337,0.759774,-5.962457422261372,0.33101842825787786,688.2592325792525,4.645850919997167,0.042857142857142864,4444,0.0015043268,2.1633078419810143,1.5,3.2049053,0.021731663,0.9357466800868808,2.6764534,1.4304240136012396,0.01957708350602046,1460,-1.693687749084979,-1.2791048348516654e-17,0.08016478453967897
-0.0035988702,1.2978472108585952,-3.7541065,0.999978408807203,0.026178714862761243,0.029897669468668023,0.9068261754713852,0.7646405,-5.455679039732013,0.3355029748652936,721.9423515318535,6.599691241250629,0.042857142857142864,4777,0.0016497591,2.351034306397627,1.5,3.526145,0.035280127,0.9222337845084072,2.6745167,1.4628159439656707,0.017618728850744333,1480,-1.3602463432779721,-1.1899396872683278e-17,0.07431417685115899
-0.0018909242,1.339342803455007,-3.3242664,0.999981449357089,0.03951181035585962,0.03180102701786087,0.8793329200941938,0.7646849,-5.8848878686668815,0.3935295676683586,763.5288712424789,4.3821887044289864,0.028571428571428577,4896,0.0013908478,2.5787225271136367,2.25,4.1942773,0.026412765,0.9019552345998059,2.6718798,1.5418623026350295,0.018105837045034233,1500,-1.1974574135452347,-5.805087710458335e-18,0.07550718818034204
-0.009186944,1.2186885495853363,-3.4852748,0.9999819351246201,0.03732547966636764,0.034050132763970835,0.8805964592693054,0.77497363,-5.410160090094427,0.3886914609194434,786.103722577526,4.5206049094359795,0.028571428571428577,5197,0.004727408,2.5482883888291132,2.25,3.71377,0.0426998,0.9046356755161145,2.6690028,1.5531622236769516,0.017134357215484952,1520,-1.599529928117288,-3.2813210810549174e-17,0.07495277468213926
-0.004406063,1.3604131366243069,-3.4640644,0.9999825526764266,0.041581301395322165,0.042853197570827686,0.8709594021073916,0.7703573,-4.064389398467791,0.3925950668148386,866.0143057023718,4.951682528373736,0.028571428571428577,5735,0.004762095,2.6631460458426157,2.25,3.2757351,0.06496676,0.8961167470467042,2.6657166,1.6216075452861543,0.01747072231710554,1540,-1.5304691774482655,-4.955834251160246e-18,0.07336075416389455
-0.0045717736,1.4625400287154313,-3.6067634,0.9999840685357491,0.060792171302674336,0.044775788753958434,0.8302154597975191,0.7718584,-4.877161573907517,0.4135400975868226,912.3101524522093,4.162223369554712,0.028571428571428577,6216,0.004492108,2.5375831779795956,2.25,3.6623104,0.07595689,0.8530333215161933,2.6620595,1.6555646965390403,0.015503633165973137,1560,-1.2965318257434097,-1.8289388307853286e-17,0.07434724898496727
-0.0013207706,1.2744964988611778,-3.378791,0.9999906323263533,0.13440956402129164,0.04194706161091221,0.5952197326626497,0.7847727,-9.904176479891863,0.45367614734424416,887.4270914201368,2.151625390746922,0.028571428571428577,6094,0.0029892786,2.585533287994839,2.25,3.47569,0.06783865,0.7037441589116467,2.659256,1.6520309833138467,0.009873324129559205,1580,-1.0719783354102888,0.0,0.07225593952947412
-0.0048023113,1.3260180672445625,-3.2738261,0.9999915561209511,0.10806165665854088,0.05200681980985439,0.649076030893831,0.76799816,-7.760482091326896,0.4567849258879003,957.2402754724305,4.808035729023504,0.028571428571428577,6942,0.004457728,2.6667345087793457,2.25,3.4295974,0.11115795,0.7676630800053745,2.6566782,1.6304411668710963,0.005686671352003685,1600,-1.2337043537293118,-8.188334609738982e-18,0.07049613193887376
-0.0016558871,1.1013315055781634,-3.411068,0.9999889009215752,0.08600320280569258,0.05211500660042982,0.754647276439444,0.7672183,-4.923986596819528,0.4672046671390637,983.3520370112076,4.62099979935729,0.028571428571428577,6931,0.0040032663,2.724088625639869,2.25,3.6013856,0.09966118,0.8160765900019029,2.6545143,1.7008777049745751,0.004774671266534118,1620,-1.3060427246677686,2.0503325227531388e-17,0.06718007341659916
-0.0039103744,1.1934394506680777,-3.706562,0.9999895315021291,0.09180589412652125,0.054046205456976595,0.6898668915498678,0.7818077,-9.19775856471144,0.44466323028022264,1031.4176198657092,3.409827257385487,0.028571428571428577,7371,0.0039944244,2.6921615879511513,2.25,3.314242,0.1093102,0.8000721539630908,2.6522698,1.7066272638370266,0.007185892903266142,1640,-1.1299670945519698,7.711764870547825e-18,0.06537942694202738
-0.001974322,1.217331977080772,-3.7034492,0.9999883729076728,0.06767429090992579,0.06052969501581277,0.8121959191320688,0.76729673,-5.7890130849036785,0.46694208502726553,1110.4251478974115,4.154564682570798,0.028571428571428577,8230,0.0041583944,2.7197776915818417,2.25,3.5331693,0.15243822,0.8554755370717118,2.6507845,1.7139117169012361,0.0013882417855264652,1660,-1.0636060121808784,1.273451440153278e-17,0.06361736616903076
-0.0031671145,1.1480627314145258,-3.671454,0.9999880699665925,0.05376896751745234,0.06276272681874458,0.7934342200355733,0.7802684,-5.032572880626582,0.46457848511070027,1082.7612484753527,4.698517771434436,0.028571428571428577,8208,0.0046950206,2.7033623892701493,2.25,3.482958,0.15802546,0.8842869339408144,2.649768,1.6745161970867193,0.002622713786436417,1680,-1.0800467952534838,-4.86939923081209e-18,0.0633860112373588
-0.0054702917,1.126348692201363,-3.5281553,0.9999866229721153,0.04767136832086349,0.05621726424156568,0.8175158574562744,0.81607264,-5.059401532741046,0.42806001576071645,1139.6517351654454,5.614786298752912,0.042857142857142864,7759,0.0064298823,2.654737884074182,2.25,3.4404068,0.105014086,0.8986794590092986,2.6477723,1.8520875180916054,0.015436910863877733,1700,-1.206569243503356,-2.197838079422916e-17,0.06364128276002766
-0.0026751189,1.195319922321617,-4.0440784,0.999985425158401,0.05938209210391248,0.03987564247773756,0.8502237808609354,0.82911783,-5.849726677948504,0.39038232540341783,920.9281446811577,5.413109227629888,0.042857142857142864,6338,0.004564288,2.5350148879001853,2.25,3.6232133,0.08196726,0.8750074637396753,2.6459413,1.6553315708429197,0.014839898387093695,1720,-1.1009287175893836,3.1390338594639956e-17,0.06148437159139237
-0.0025073953,1.0438321726140918,-3.541555,0.9999837318245705,0.04234090692338357,0.04096984014483233,0.8970460311996711,0.87122315,-6.107216119722024,0.4435245590437681,955.7502218104219,4.030467721175639,0.042857142857142864,6230,0.0025342975,2.580161978326679,2.25,3.83549,0.06420917,0.9135521196029839,2.6432352,1.734157740697483,0.016280838055025986,1740,-1.240582533521234,0.0,0.06221261513625437
-0.0016609275,1.3986635699448087,-3.8608346,0.9999841368313784,0.04651485388299838,0.04321700371741225,0.8688988242478549,0.86779785,-6.6930651825077945,0.4453554545381173,1005.3269554159169,4.802454723293662,0.042857142857142864,6752,0.0019941912,2.610719664416538,2.25,3.4253244,0.07968572,0.8957615385006454,2.6407607,1.7521824097902219,0.016586413980174353,1760,-1.109778475392286,-8.418752793366117e-18,0.06082282723753397
-0.0037872752,1.1697320748062583,-4.1822376,0.9999811728219788,0.029177198245472324,0.04902677684348714,0.9164498633729055,0.91004103,-5.395153246758008,0.40594962328351203,1090.5932351235556,5.725373127331279,0.042857142857142864,7425,0.003960282,2.684778711234971,2.25,3.441919,0.10601297,0.9297990501336708,2.639593,1.7964120079819603,0.01711125615618213,1780,-1.0875230334154176,-7.655679307852931e-18,0.062185642698587305
-0.0011470478,1.2485861304518755,-4.055796,0.9999863219448677,0.07020810523901119,0.04764035881844209,0.814584384033308,0.91749555,-14.971885816165635,0.4265687846123179,1030.6396920202233,2.6510298919050435,0.042857142857142864,7024,0.0027886643,2.630898679576479,2.25,3.7961953,0.114313394,0.8360840208933165,2.638813,1.7617147684543693,0.009367426547413543,1800,-1.1247963266681473,0.0,0.06151440811217385
-0.0052598296,1.2461144395562114,-3.9723115,0.9999828483174119,0.041361269833922375,0.0511071741235708,0.8863735233217679,0.9120994,-5.188081109436063,0.4373622090531289,1091.0066052740633,5.267225859949949,0.0642857142857143,7375,0.007092045,2.7760644972121744,2.25,3.5034857,0.09911469,0.9108195578968361,2.6390238,1.8013929858753848,0.004433411368585344,1820,-1.1465904252153032,-3.4684119982865905e-17,0.06218785373988675
-0.002703603,1.141395727235659,-3.8013787,0.9999828558226448,0.04248634039068624,0.05813382801769976,0.8837537826059264,0.91554254,-8.52652524259952,0.4691040612519439,1207.640814975203,5.492473331740503,0.09642857142857145,8320,0.009927788,2.8466289291971987,2.25,3.6819782,0.12058255,0.911223686191787,2.640479,1.8550382880215637,0.0031329320837349844,1840,-1.1180040218482334,-4.270088556250602e-18,0.06207839150237932
-0.0020788116,1.4516868867671613,-4.673654,0.9999799243647189,0.026465421362836736,0.05294618891263522,0.9356697904524481,0.9092935,-8.513035035341112,0.39861515189491825,1042.705644903983,5.428726823387906,0.09642857142857145,6997,0.005118268,2.4867206390869443,2.25,3.9127386,0.089096524,0.9424903595286278,2.641587,1.7683574407278964,0.017264890924021187,1860,-1.2454714814745653,4.4681835605894536e-17,0.062319066605643465
-0.0015869329,1.4554982252254527,-4.068579,0.9999876989822775,0.08271350220288556,0.06277964998443421,0.7355340000853215,0.9327505,-8.295118112863236,0.47611599661263415,1196.7901118650432,4.056317699106371,0.09642857142857145,8157,0.0028485393,2.7909282953957755,2.25,3.8736823,0.10354552,0.8348901260286763,2.6407971,1.8943693952194962,0.008516479963257719,1880,-1.178940273202666,-1.3937334525146014e-17,0.06337971090813425
-0.003008299,1.0842843180793016,-3.9169288,0.9999834454253397,0.04466637624845954,0.056666144570100996,0.8829443311004366,0.9355692,-7.385671789712195,0.42043943016664337,1088.7274354449444,4.1616529151870685,0.09642857142857145,7361,0.0026187925,2.5720600126182465,2.25,3.1682556,0.08635354,0.8957491773930283,2.6399796,1.8113665752051258,0.017363171806529753,1900,-1.3142580727488324,-1.1583362082762127e-17,0.06270257801041518
-0.0023155315,1.1218598838150764,-4.1712003,0.9999783644425612,0.01136599408523604,0.05259188701617762,0.9569978808213709,0.9529206,-5.685774382438012,0.40151942201643365,1086.0904541649975,6.159012468180277,0.09642857142857145,7251,0.0030014263,2.494536357984078,2.25,3.9778314,0.06187741,0.9716925720227961,2.6404028,1.8104450661749956,0.01707956512619293,1920,-1.1853454347374286,0.0,0.062217689302859334
-0.001970651,1.365420546691085,-4.022704,0.9999861552050728,0.035358821248612976,0.07073310297874641,0.794856811130451,0.92843103,-7.955551153946262,0.45607091449962905,1261.483275902919,5.107228038060386,0.09642857142857145,9209,0.0024826948,2.6849200286119044,2.25,3.7754874,0.14648949,0.9224727505097627,2.640615,1.7976110438151918,0.002130930693647733,1940,-1.1774657093096348,-2.469037631048236e-17,0.06287959947453457
-0.0040999856,1.2715787050271687,-4.187837,0.9999904582649135,0.10660426682628538,0.06727332693095112,0.6667573740851626,0.9242762,-9.951248125181571,0.5035513932951302,1128.0660848695588,3.0153244923256595,0.09642857142857145,8620,0.004355784,2.7046716442295606,2.25,3.7870867,0.16916905,0.789673959803866,2.6412249,1.6863626299631003,-0.00024915393503406304,1960,-1.1847144194314847,-9.891546205477032e-18,0.06211262067572045
-0.003506783,1.2932538226158619,-3.7267244,0.999987988062933,0.07799345918575067,0.07500705815577281,0.7787725934741416,0.92530555,-8.44772197100543,0.4738017452541512,1355.612933076687,4.745936799137942,0.14464285714285718,9735,0.009478068,2.7865214318050513,2.25,3.671721,0.14962405,0.8372338774784794,2.641552,1.8849513546072934,0.0025427298648485926,1980,-1.0899127943364852,1.1678154876385828e-17,0.059820347393951624
-0.0007414527,1.1734574215653892,-4.6386323,0.9999891242683276,0.07114607792137907,0.07249654105764064,0.786074072599246,0.90066624,-5.57210690008984,0.5055701341304217,1297.660142738522,5.864945570481929,0.14464285714285718,10321,0.0031362846,2.7308304171631734,2.25,4.1844625,0.20418118,0.8603495394104549,2.6410542,1.7219092458623255,0.00045265554417871814,2000,-1.1804839458201586,1.1015099091329913e-17,0.05956431465744694
