_mean_act,_std_obs,_std_adv,_MeanReward,_min_act,_max_discrew,PolicyEntropy,KL,PolicyLoss,_max_obs,_std_act,ExplainedVarOld,Steps,_lr_multiplier,_std_discrew,_mean_discrew,_max_act,_min_obs,_Episode,_min_adv,_min_discrew,_mean_adv,ExplainedVarNew,Beta,ValFuncLoss,_mean_obs,_max_adv
0.11975545,0.042767364687753794,0.9999155917924123,247.9401257600141,-2.9673624,0.9224019953178975,2.7213635,0.00033827923,-0.0025931892,1.0490610702703984,0.65644044,0.98277991130162,2574,5.0625,0.06653189688964271,0.5777535627938873,3.1352086,-1.1987546930085196,1320,-7.366432160071861,0.010909795988677924,-1.1041845155557112e-17,0.9859131721964609,0.05328535941216055,0.0009492823859477754,0.0035573392676029204,4.834305179717739
0.11932355,0.04211462105325661,0.9998999430897388,252.705648633856,-2.7333636,0.9444292953343489,2.721377,0.00045090806,-0.0048005804,0.9677584620844684,0.6515035,0.9854359178950869,2634,5.0625,0.06732874419315618,0.5969589008924298,3.0196478,-1.0050696353178512,1340,-2.576578463170587,0.011389825876259519,3.237096746059682e-17,0.9860259016041062,0.035523572941440366,0.0009412184240838196,0.005041807317852511,3.6036347045621797
0.10846922,0.03837658880516362,0.9999139018432583,264.71165300653695,-3.8656116,0.9898502758650358,2.7214127,0.000508712,-0.004103506,1.1478576978283155,0.65109175,0.9765671607789413,2845,7.59375,0.07171667128774116,0.6032010989878495,3.2275243,-0.9708050337846411,1360,-2.6957667255992974,0.010526906246157826,3.496519613582215e-17,0.9781835935659304,0.02857142857142857,0.0016015127319009407,0.004442964194386767,4.7222198387790355
0.11851451,0.03739947340953558,0.9999098265580046,252.201575501349,-3.3325815,0.9457192956344189,2.7219222,0.0013771582,-0.007835539,0.9019918685999329,0.6694773,0.9874026677791493,2617,11.390625,0.0687206357576934,0.5816338337498832,3.1698976,-0.8784074316283252,1380,-3.0322256645824357,0.010600068014120037,1.086041628979901e-17,0.9865718493031885,0.02857142857142857,0.0010947088305688724,0.004286555865518826,3.499322134404615
0.09201689,0.03554977808522748,0.9999332404510147,283.22165047748786,-3.0863676,1.0310378095404593,2.722815,0.003704944,-0.013238377,1.1050077532663933,0.68489414,0.9666239684335732,3173,11.390625,0.0754058215731366,0.6186958578124456,3.2554615,-0.8882950702438295,1400,-2.4991390192270955,0.010910993811466227,-8.957361938356132e-18,0.9684698643837268,0.02857142857142857,0.002739828032524718,0.0046893805397431095,3.553713799104433
0.08224266,0.03389260606488216,0.9999333376737263,289.82951426958005,-3.3321776,1.119214432251775,2.7234712,0.0046295584,-0.013680713,0.8971711872641919,0.6878759,0.959105366609328,3241,11.390625,0.0776185456948241,0.627934244694077,3.4486394,-0.9713081819026426,1420,-2.752857583348268,0.010697213709023125,-3.5077703709230493e-17,0.9600209854528502,0.02857142857142857,0.003725003764974104,0.004763268460529725,3.9369235883836264
0.07631551,0.034262885666001185,0.9999451026390433,300.7809881978641,-3.1912408,1.0831433202265872,2.724368,0.004902047,-0.013174252,1.0851885042831737,0.6995957,0.9498400169804454,3397,11.390625,0.0821649661942344,0.6453915324195263,3.1027584,-0.9980596644083652,1440,-3.4072845500884728,0.010980394523471115,1.6733417386166623e-17,0.9573341618990805,0.02857142857142857,0.0035423197337515226,0.005214528955832084,3.5332039140854454
0.060154606,0.034176713608891914,0.9999559555204978,323.7902041271633,-3.2861962,1.1290717996945911,2.7248602,0.004288822,-0.007290153,1.3071716138217317,0.6738963,0.9059207627910688,3868,11.390625,0.08245080569562499,0.6792793156128044,2.835731,-1.166704848181121,1460,-5.100203511786428,0.010648169434865786,-2.939163333030404e-17,0.9509632567685377,0.02857142857142857,0.0040552897168640864,0.011282973183822114,2.5030652240363858
0.078089654,0.03442558458480243,0.9999792293815072,503.14059920085265,-3.2874336,1.1467272161411783,2.7248783,0.0030947176,-0.0008948147,1.3430759047488514,0.6558979,0.4534261856678278,7839,11.390625,0.07292272012928071,0.7622990793542481,3.4893045,-1.2685846511745231,1480,-10.446822504403988,0.0035664645456797805,2.900544399071719e-17,0.7267826808079266,0.02857142857142857,0.020099380156855445,0.02690757534281562,1.482867015096416
0.102382824,0.03174584160403395,0.999980559842632,604.101457994311,-3.205956,1.179703324054283,2.7248874,0.0012571781,0.00085252244,1.2020029088574664,0.6466369,0.4852608689027875,10710,11.390625,0.08068870303105674,0.7496715722203265,3.3825233,-1.3205524160191335,1500,-7.033267111580165,-0.050771473684977086,-1.061501752769524e-17,0.6578526206449291,0.02857142857142857,0.02764118128301332,0.034667096104179784,2.489366797414205
0.14375232,0.028710732924400528,0.999982707575839,567.530941910409,-3.2236266,1.128437555558819,2.7242265,0.00042196538,-0.0013839473,1.1740557901119795,0.67557746,0.4468668328582601,10944,11.390625,0.09288709078375021,0.6873929209118598,3.9581728,-1.1894110066197363,1520,-7.938944013228765,-0.046134933450015625,5.1940258461995625e-18,0.4940641248407557,0.02857142857142857,0.04829200484921541,0.029289397162703113,2.108987080831484
0.15362178,0.02717428878192278,0.999978013678065,651.1352760376968,-3.1408315,1.109823048131794,2.7236192,0.0013903446,-0.004871153,1.06461847617243,0.667579,0.5632583092918052,12764,11.390625,0.08669580764228851,0.7057690351671168,3.7353818,-1.2137615614625055,1540,-10.264086244014617,-0.043581187707199966,2.0040378006395805e-17,0.5970957420407174,0.02857142857142857,0.03522529200469337,0.03135804235241845,3.151013494105499
0.15809684,0.02792032112995049,0.9999758577801526,706.8087577013257,-3.4322462,1.1434924583749362,2.7229323,0.003671398,-0.008633756,1.2834492729296636,0.6673159,0.6057407492529723,13772,11.390625,0.07580477511524958,0.733101762434596,3.7458262,-1.3235538269847367,1560,-5.813455438816438,-0.029260845592577953,8.25492577124717e-18,0.6416704018892303,0.02857142857142857,0.02925387062476454,0.036734072461758305,3.2581635108941516
0.1447084,0.027462098222470185,0.9999705894925481,803.0404735877469,-4.1814995,1.1204947505061653,2.7223642,0.00495837,-0.008006029,1.178459340519817,0.6714675,0.6841849204160124,15740,11.390625,0.07274811700077514,0.756170961237684,3.7676249,-1.1403825696186936,1580,-7.818186778029474,0.0019602630716272695,1.8056994555529866e-17,0.7127910967672144,0.02857142857142857,0.021721137325692863,0.04240061714492324,3.680779165819258
0.11600503,0.027729282736827107,0.9999652032259542,899.151628003814,-3.5337486,1.1197954446657283,2.7218392,0.0059077465,-0.0061025256,1.575824301948952,0.67153,0.774870032949681,17438,11.390625,0.06812033858250736,0.7893790038929527,4.018094,-1.2919614094989444,1600,-12.53147349945234,0.0015637434021219677,2.9337697542566356e-17,0.8292989505007661,0.02857142857142857,0.01234117049673279,0.04936143630234504,4.027690269376279
0.096238285,0.028285464467939572,0.9999530600462767,977.1943157565398,-3.6530027,1.1930738846434155,2.7211657,0.007955073,-0.0059296903,1.2280214159279215,0.6703164,0.9224543581962058,18972,11.390625,0.06350933552138602,0.8064656482429514,4.0389924,-1.2404022502536332,1620,-6.294614738221001,0.0022428395334245406,-1.647895866194624e-17,0.9617303976024907,0.04285714285714286,0.0024378736873099634,0.05508320846739543,5.329544270500566
0.08649941,0.029072011936101445,0.9999368299344684,997.5323615763342,-3.3601613,1.1239181377500718,2.7207098,0.009750642,-0.005661198,1.4589251200243658,0.6783433,0.9606890037610261,19380,11.390625,0.06564743262825147,0.8073943329283201,3.6119971,-1.1079740574027215,1640,-7.895503181920069,0.00306021151567563,2.933096948442106e-18,0.9785846594792574,0.06428571428571428,0.0015821360651292556,0.057887771743242444,3.5995872277599634
0.08033454,0.029488504894525158,0.9999147887164556,1017.0691914905643,-3.5173693,1.1319788649744236,2.7205257,0.011877321,-0.0072340555,1.3807709024999424,0.69468015,0.974609379286143,19456,11.390625,0.06541650396592272,0.824065997572639,3.3934274,-1.4408588755725835,1660,-7.650298907688889,0.0024157048541360747,-4.747664250041788e-17,0.9840588032774557,0.09642857142857142,0.0011187964937075469,0.06033664523879779,4.863696419975709
0.075968824,0.03045749493950886,0.9999342444194735,1031.1710285790205,-3.7385273,1.1674187989433036,2.7204041,0.0099394815,-0.0027071862,1.6571346188736609,0.6922012,0.9343554324344705,19339,11.390625,0.06425206180309331,0.8403166983485888,3.4735818,-1.3529687417518703,1680,-15.811167320710528,0.0026896203736846034,5.2172846826585774e-17,0.9399215381331989,0.14464285714285713,0.0039689018092341835,0.06108496669286715,5.84196742052921
0.07138665,0.031874866989002194,0.9999421325690736,956.9200713771097,-3.5517702,1.1326585062043464,2.7202456,0.007330655,-0.000115389776,1.2874551059087869,0.6984325,0.9075607069212472,17560,11.390625,0.0621919641296291,0.8413293117714364,3.9512665,-1.5287471070253795,1700,-15.63766753739723,0.00419122392946402,2.104112884938793e-17,0.9260032659750659,0.2169642857142857,0.0046056968124776766,0.05971148363105379,3.1242598871666902
0.06859897,0.03282184385624053,0.9999633402889551,910.5542631885464,-3.8191786,1.14156116799192,2.7201948,0.0036677427,0.0023682318,1.4870062813669764,0.6976699,0.8088934204991692,16539,11.390625,0.0643794525573115,0.8333313099285501,4.037406,-1.5053050075809353,1720,-11.318487578095345,0.002795361591035678,3.2221237790681126e-17,0.8588394302442834,0.2169642857142857,0.00925403049115779,0.055748735926748776,2.400525708818568
0.061529737,0.03338876598464046,0.9999662172955981,815.410974293439,-3.6268997,1.1445056316088116,2.7201571,0.0016577172,0.0007553931,1.603959820136559,0.7105355,0.7916746884916246,14545,11.390625,0.06612434345692277,0.8176926922939031,3.3532917,-1.3852823433372208,1740,-9.020923674238448,0.006105133389327224,1.5632428700119084e-17,0.8218731068382843,0.2169642857142857,0.01178573531252756,0.05221804270105348,3.1287068052120035
0.062268585,0.03614046436576887,0.999966170972859,739.0328554290135,-3.602971,1.1658574322308954,2.7200747,0.00082694826,0.00029391845,1.91960047716257,0.7149063,0.8022639625177596,12868,11.390625,0.0666189195521962,0.8070193768993006,3.2493703,-1.7399125290218198,1760,-7.595788159128427,0.005728341394910979,-2.2087122653406905e-18,0.8207675481570055,0.14464285714285713,0.0119639769566479,0.046736718713528316,7.514038879680623
0.061081067,0.03390333020487537,0.9999583245120158,747.0327696663076,-3.3309207,1.204577825371105,2.7194579,0.0005415895,-0.0009182291,1.3568530733098751,0.7143429,0.8501986162073221,13050,11.390625,0.06630651262972015,0.8031382255380168,4.0816236,-1.8338597370822503,1780,-7.861796851644999,0.006608377173997436,2.3956996454746673e-17,0.866684240006053,0.09642857142857142,0.008842984691357744,0.04611888846616861,3.7428088967852577
0.060918342,0.03315514019528911,0.9999579465137391,724.7368556545874,-3.8049426,1.1821064965442054,2.7186022,0.000841501,-0.0022214153,1.4481509689513583,0.71812505,0.8547019766933983,12632,11.390625,0.06904608672831239,0.7973932701876694,3.2823148,-1.5835114406636877,1800,-10.242514181480459,0.005667317322759612,-4.499953994680812e-18,0.8609714821274134,0.06428571428571428,0.009671943060120541,0.04508282379117825,4.106103686088254
0.060545895,0.03322419659340944,0.9999604572312392,724.5049984308409,-3.5246973,1.1813503384882862,2.7176666,0.0014124602,-0.0032280008,1.7876175024577874,0.72509784,0.8365346475205695,12549,11.390625,0.06770256175352958,0.8010536293062164,3.5010343,-1.5824783824948527,1820,-11.412371643689807,0.005047555353016922,2.26485850907674e-18,0.8560488078374562,0.04285714285714285,0.00976257803914375,0.0438611936063343,4.339803452638758
0.06845607,0.030864407141055084,0.9999518836738438,862.7663996203148,-4.099305,1.158685530485428,2.7165713,0.002942282,-0.0040499405,1.384370239634844,0.7110333,0.8548530896260217,15340,11.390625,0.06351233335381369,0.8320288007045733,3.6379528,-1.1282508297763651,1840,-5.272267230018638,0.006134179234891383,1.8527841871189053e-17,0.8861141213682915,0.04285714285714285,0.00732196979504788,0.04953705950734908,8.850361732122472
0.077202894,0.03130768382640479,0.999948763532047,877.2575568705155,-3.4832149,1.1681861779021827,2.7154758,0.0055008247,-0.006975646,1.5179053847904873,0.72121024,0.8775083859959771,15649,11.390625,0.06486312471009884,0.8344468910485535,3.478119,-1.2765711115675566,1860,-10.142335240641131,0.004873711046868898,-7.264798883098986e-18,0.8858424815951638,0.04285714285714285,0.007404735810265681,0.049808670585550996,7.103526738744223
0.077879414,0.031402356998921944,0.9999502986179034,949.8133977610371,-3.9854822,1.1669980007569247,2.7140393,0.00781285,-0.0048588817,1.5601893407149596,0.71144605,0.9166514040255145,16981,11.390625,0.06026042493017493,0.851764989328085,3.86412,-1.4060376412750515,1880,-7.285392456192468,0.004867854513498513,-5.021207719875862e-18,0.9314985738153871,0.06428571428571428,0.0042813244512863585,0.04954244777801178,5.341229263166057
0.08190981,0.03086310793184892,0.9999455617302946,1038.4719017686032,-3.5333896,1.1658583490382195,2.7125936,0.010891995,-0.0039531253,1.2164284889960804,0.70255685,0.9300856326194642,18692,11.390625,0.057190275542995904,0.8678411844920189,3.4238048,-1.474521575109871,1900,-9.019007351860491,0.005076608002047666,-7.602640014552752e-19,0.9592878456585107,0.09642857142857142,0.0024704221391221404,0.05006078337160778,5.531317626331872
0.090496115,0.029908911302851657,0.9999337856516607,1058.663845143564,-3.9238505,1.159598419841658,2.711493,0.010844743,-0.00077738333,1.3673996799121937,0.7071211,0.9597823822183722,19396,11.390625,0.061085959468874095,0.8573263431225548,3.4480672,-1.0706875052032008,1920,-8.50357728271655,0.0036903104157780626,0.0,0.9771853135556998,0.14464285714285713,0.0014061408686502842,0.048722365754843636,5.534033417741462
0.090923905,0.02878937158882473,0.999916339101054,1058.5006041487525,-3.6764078,1.1582995738213695,2.7105284,0.0071887947,0.0018899663,1.2663980953456742,0.71770006,0.9711246769741029,19576,11.390625,0.06230449126330221,0.8496762276749859,3.7025566,-1.0669373482165565,1940,-6.532774927019668,0.004013672167007876,-8.7111900583584e-18,0.9756486967605231,0.2169642857142857,0.0015243054907788382,0.04711687479635905,8.033702971464617
0.094317205,0.028953918828721285,0.999913837388184,1071.6002421052317,-4.12823,1.1616473463024053,2.709637,0.0066974447,-0.0005462813,1.4413872140842794,0.72181016,0.9725660074511893,19997,11.390625,0.06365302798726606,0.8445520578093207,3.4348974,-1.2556620062449895,1960,-8.460920839907995,0.002741198114977022,-1.9898181328482078e-17,0.9791351666227884,0.3254464285714285,0.0013469548293209286,0.045913820355797295,7.652969005914921
0.10023344,0.029159471213153307,0.9999080734893028,1070.7409203126933,-3.6057944,1.187251941337212,2.708826,0.0055131814,0.00082548824,1.1865120464935086,0.71568304,0.9755881491650618,19926,11.390625,0.0635746121912718,0.8465118966020246,3.679016,-1.0081209116675625,1980,-10.235863289271885,0.004396622262522086,-1.2837267132070464e-17,0.9802488839883927,0.3254464285714285,0.001296859370693371,0.042674819152147395,7.871678435517692
0.101980686,0.029699498242872546,0.9998965248139087,1071.308604848396,-3.5977244,1.1608835652043656,2.7082355,0.0056157024,-0.0011165749,1.3541015602266135,0.71711236,0.9778264655905743,19825,11.390625,0.06228421622443594,0.8507938537440647,3.4069898,-1.390343906377062,2000,-12.759057295554111,0.003819724147656576,-2.8672594633446666e-18,0.9809811473781289,0.3254464285714285,0.0012367466525199033,0.03973194766495937,6.644056706266766
